"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0.040311809772319,1.21814222623991,0.105755637375348,-0.28615903660253,1.29553544215655,0,0,0.000898802054620229,0,0.0484953779271224,0,-50.8488886922806,0.0250897551534651
"2",0.0520209079775269,1.05289364355855,0.106458129651875,-0.333145672913042,1.23418794624092,0,0,-0.0039206745337656,0,-0.00269570050597363,0,-48.1830047898884,0.019063227438319
"3",0.0818004252635498,-1.45579805108629,0.12094330932745,-0.28410315238414,0.89859437385465,0,0,0.000722114427176775,0,0.00786199820005717,0,-53.1453013153771,0.0219645376632289
"4",0.0479583928254959,-1.16864199437621,0.11724417406025,0.286364035716029,1.08175776098048,0,0,0.00770116713352798,0,0.00858250333338292,0,-48.5170712856433,0.0663959228301172
"5",0.043077674777783,1.18121137602683,0.139596396228465,-0.29544881638211,1.12724967843353,0,0,0.0151527992236198,0,-0.0448843578117559,0,-50.5965467812213,0.0299816015377882
"6",0.0610089275416948,-1.0625577109586,0.10673250073812,0.300622408225752,1.2241927924516,0,0,0.00242809116596079,0,-0.000683464052056494,0,-47.9680156447245,0.0370896981281896
"7",0.053948690407551,0.802991059394519,0.0152911355621294,0.40047823552394,1.23743607713854,0,0,0.00176904243380552,0,0.014517878786204,0,-45.8713114524272,0.0151555305228389
"8",0.0579783784342072,1.06232171791157,0.0946392171688017,0.315583887995021,1.26537424593887,0,0,0.00403851836292883,0,-0.0158791525252008,0,-48.8167385685964,0.0190915545655095
"9",0.0546460923150037,0.799313471505785,-0.000957260225438073,-0.398360233854286,1.29617027570794,0,0,-0.000916576742883114,0,0.00836157816296287,0,-45.7480280436084,0.0126545269697927
"10",0.0683502843859661,1.12505680968388,0.0940093705306929,0.32472504513843,1.09306528406221,0,0,-0.00124758519545269,0,-0.0486142396986818,0,-48.2464996659203,0.0202541649562369
"11",0.0591537923404148,0.803480537414127,0.0586586455929967,-0.411872258034837,1.16784980740719,0,0,-0.0109828772408025,0,0.0700802138548656,0,-48.6121152508327,0.0198947098825735
"12",0.0630553242242396,1.16444341282096,0.132115748026841,-0.346219552335833,0.952934541336831,0,0,-0.000752851851524138,0,-0.100664156708616,0,-49.030611521946,0.0203809732069749
"13",0.0675500723018104,1.1652254027366,0.148105753148382,0.294882236886831,1.1864701710594,0,0,-0.000372863303752345,0,-0.0127352937932966,0,-50.1512093315571,0.0250533201309747
"14",0.0653118781279602,1.38794326663405,0.110717906326882,0.305055097964439,0.866045556817898,0,0,-0.00493960618377676,0,-0.0869051322689279,0,-50.7889726408649,0.0305840843660146
"15",0.0401912477798328,0.992004072270257,0.138030831561197,0.319096212741716,1.33962838985852,0,0,0.00380787628822632,0,-0.0605762716674943,0,-48.4602141983806,0.0247240905491349
"16",0.0664283167384786,1.1439346594628,0.103474980522431,0.308033116816378,1.02846547924934,0,0,0.00307538695985994,0,0.0580185270158409,0,-48.3555403314213,0.0421597757399408
