"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0.0699046862115021,-1.04967669715785,0.108744235061734,-0.33858899322961,1.15076194745465,0,0,-0.000404769634350915,0,0,0,-47.6431045026363,0.0159223470645718
"2",0.0571074737238185,-0.997592712415355,0.118901289598135,0.305317131506528,1.34163823202357,0,0,-0.00140868798282212,0,0,0,-47.6634885950883,0.0327987660994342
"3",0.0705205755125772,-0.948567854642303,0.022237247213096,-0.400665821971522,1.00133498653631,0,0,-2.98687084588731e-05,0,0,0,-48.263933490958,0.0155297057129219
"4",0.0440675102655042,-1.08176103673145,0.094926848399037,0.275182215961198,1.39404805075475,0,0,-0.00343349667969008,0,0,0,-51.1400560404045,0.0574416185393672
"5",0.0582874178577622,-1.23025157837569,0.15444780507673,0.341669687433377,0.973545137972857,0,0,0.00109273171333202,0,0,0,-50.0106476129875,0.0155816721907165
"6",0.0741369288096682,-1.53204957918824,0.151705312794312,-0.314786254132091,0.722140037065079,0,0,-0.00273151609178893,0,0,0,-52.0087582905259,0.0231580108471646
"7",0.0727363921061445,-0.860739893097591,0.00334047875998617,0.403723922250003,1.15205444501214,0,0,-0.00227995744217129,0,0,0,-46.3622286393914,0.0110694996322757
"8",0.0736671391389732,-1.46944276968365,0.118125693222197,-0.302590604075172,0.822725890587266,0,0,-0.00252833226482865,0,0,0,-50.7002721425119,0.0230736990722733
"9",0.0494475434468228,1.34658850329547,0.146283528181966,-0.312072566003755,0.965324434822942,0,0,0.00588695961667463,0,0,0,-50.9966622300857,0.0190752835231208
"10",0.0618181555314797,-1.26670739271587,0.122400781385169,-0.301939870931072,1.15414612975671,0,0,-0.00110714814849127,0,0,0,-50.4218389163217,0.0161103949383086
"11",0.0680485067033944,-1.43848346790105,0.106575236587776,-0.305977751977422,0.868109693453505,0,0,-0.00259428481736219,0,0,0,-50.553946492412,0.0211891719988238
"12",0.0556730862147117,1.15789654534354,0.115100059679572,-0.319807588227561,1.06924447085208,0,0,-0.000427666940744918,0,0,0,-47.1849765249473,0.0273805922007796
"13",0.0786355777863407,-1.14964332344525,0.130311901577038,0.309545644729888,1.00564707807747,0,0,-0.00628954064621459,0,0,0,-48.6822280217797,0.0430087425751327
"14",0.0510202246190528,-1.09117516796098,0.10813804903794,0.306571003124981,1.21037675556237,0,0,-0.0010801864135384,0,0,0,-47.156951785561,0.0328425854949657
"15",0.069186849586232,-1.29715722719458,0.146218466329748,-0.309508599095617,0.93145303120296,0,0,-0.00350788069787929,0,0,0,-49.6210078093095,0.0281675305113263
