"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0.0494610849982265,-0.991074481749014,0.102782440966269,0.359172389436035,1.07900752593844,0,0.0644976874643984,0.0108464950879954,0,0,0,-48.4612854365128,0.0235655963484531
"2",0.0536067202472643,0.763723094331716,0.00962723723130097,-0.415703136197686,1.22447825755385,0,-0.0289735245741151,0.0039078425851959,0,0,0,-45.9649356130764,0.013774914046333
"3",0.0645159243017142,1.33124090231765,0.106938715430356,-0.276293158359469,0.971124075396318,0,-0.0188618182542417,-0.000322816389195891,0,0,0,-49.9052870200317,0.0521463216326718
"4",0.0647787025103735,-1.02390034066601,0.0978339458861809,-0.332140353333771,1.19821517481348,0,0.0251837782673195,-0.000982198915724678,0,0,0,-47.3678508802545,0.019872781748982
"5",0.057759547752228,-1.50753901002828,0.160044639945718,0.30754015932535,0.763222416169873,0,0.0216040916687218,0.00305832816704815,0,0,0,-52.1761942939042,0.0270213686999198
"6",0.0743689666258592,-1.47492120523417,0.0945071282354321,0.319755362301725,0.780701728497164,0,0.177065503792972,6.19980490845744e-05,0,0,0,-52.5403008707424,0.0172492801534966
"7",0.0511439549402466,-1.37479890975904,0.126857676504578,-0.30500233291975,0.919397002403264,0,-0.0367701416745913,0.00107014804776689,0,0,0,-49.8388490828125,0.0271905504508772
"8",0.0582510571160144,1.0734401484488,0.0903197502316591,0.343828232184825,1.07066939116102,0,-0.0382958783455011,0.00665420508201687,0,0,0,-48.2700369956225,0.0189246255269153
"9",0.0557273522308478,0.810034904017962,0.00376633732890611,0.37885644986548,1.3041754460941,0,0.0468981386770797,0.000478441847831021,0,0,0,-45.9434110415429,0.0166009280280996
"10",0.0491397693643143,-1.11184633071237,0.112445844899101,-0.32098044024859,1.26859367215267,0,-0.113358291185593,-0.000330714233736885,0,0,0,-48.5513789042193,0.0159744651573475
"11",0.0625991331463715,-1.26083851474621,0.0893657396542219,-0.317890517760882,1.01087115295685,0,0.0207970032531207,-4.75283645833207e-05,0,0,0,-49.2495771503176,0.0200761654083681
"12",0.045550806054689,1.03932595572521,0.133737367308327,0.317831182033316,1.30026197728485,0,0.00208935534018393,-0.00165395997328665,0,0,0,-48.0438744613328,0.0255595068423259
"13",0.0594445830762421,-1.30612087562977,0.0916948966723199,-0.309953076409385,0.96360428343025,0,0.00371724498670392,-0.00361883347900509,0,0,0,-49.8505382819226,0.0268968736372495
"14",0.0495580944248022,-1.15504745119523,0.121232718930674,0.333837288163517,1.04387017525432,0,0.0547684154296406,0.00571869153943413,0,0,0,-48.2708502620472,0.0207865380837776
