"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0.0302182938558173,-0.798570813278905,-0.000224669306942533,0.292310112342582,1.35475023113074,0.237414847522952,0,0.036344326203336,0.0163692022488368,0,0,9.88248128763511,0.161416601180412
"2",0.0215034031389617,0.928999429441885,0.00107568416493665,-0.280789858200625,1.23024061610852,-0.320276852956891,0,0.0349620257636031,-0.0427849583919854,0,0,7.70945194829794,0.144806313921826
"3",0.0297002101290785,-1.0205563743226,0.0501172245877576,0.232569829495784,1.38940298618694,0.525431804837725,0,0.0384615030671484,0.0490075478065474,0,0,2.11340167459069,0.11151419768292
"4",0.032444524836802,0.869706958240434,0.0285318843380614,-0.276840299161676,1.35907623365965,-0.625668843853153,0,0.0404813476232965,0.028883963855589,0,0,-3.17773480670812,0.347632785267772
"5",0.0315676238952756,-0.983592315063122,-0.00159162694862267,0.280026460683453,1.18069640568757,-0.295360165218609,0,0.0412063126778045,0.108874579940274,0,0,8.73012668650919,0.0845185821994198
"6",0.040116021570529,0.999110858703508,0.0710084611621038,0.251760203211047,1.52588360272909,0.243461450046476,0,0.0539240434154265,0.170723083097683,0,0,-2.25089160179886,0.0232729573365738
"7",0.0197528100541403,-0.988909941770713,0.00468696296392142,-0.274499222240859,1.3570011138543,0.447965726610338,0,0.0202536016772528,0.0974562744481036,0,0,4.70429924652735,0.0571850182955727
"8",0.0513926158629774,8.88273681354686,0.0544478275189021,-0.197089119767776,0.0210512587891336,-0.0750424676483992,0,0.0649616446041779,-0.216747085653352,0,0,-37.2203879034687,0.661274946022786
"9",0.0190877319497685,0.812770609046367,0.00217813185026608,-0.300160742315612,1.36324993233159,0.20131073325511,0,0.0260034465883172,0.0646189418874912,0,0,10.0046872427469,0.128146515738566
"10",0.039764139557416,0.86439414207158,0.00985321423154968,0.282633529888602,1.19945752717655,0.114735502137896,0,0.0510046721522485,-0.0337133784836481,0,0,8.53550249170762,0.378550513177882
"11",0.0349930073274481,0.927181944643562,0.0197501215119311,-0.265001824603117,1.16530142979806,-0.421096134397264,0,0.0378804231083441,0.0259184560033389,0,0,2.62966854792273,0.461638218406263
"12",0.0353022422676479,-0.842509206731339,0.00762617241359008,-0.281082413736664,1.24869662209396,-0.014588575958383,0,0.0443782605986086,0.0398106394331414,0,0,9.70844345115175,0.399791339576252
"13",0.0289706181819919,0.818270838354468,0.00917064670402226,0.293327030370223,1.246467595592,0.407188293519952,0,0.0338397070352114,-0.158062080130455,0,0,4.19687248896237,0.220977749964691
"14",0.0168370201851668,-0.810364187411524,-0.000221221898141281,0.282885958577646,1.5528088499961,-0.294551003702079,0,0.0237883062385677,-0.012881094350329,0,0,9.90835409880795,0.0748553819189776
"15",0.0644170899191946,1.09325874049918,0.0513638804498747,-0.281740322305263,0.849765014957038,-0.0410229572430395,0,0.0836479311196066,0.0721493037489007,0,0,3.28292100528636,0.162964235943933
"16",0.0559010248115093,-1.17105310342537,0.0456854966762459,-0.235859149223803,0.861113796832164,0.21168045641044,0,0.0675987781451746,-0.134436420093957,0,0,6.94151866192983,0.959040616014265
"17",0.0244640743141873,-0.96757906884898,0.00927574039101091,-0.301870343541851,1.25977455695493,-0.264657915655336,0,0.0270828633117092,-0.0548379421224917,0,0,6.09415728207766,0.0424878271262383
"18",0.0547379082628033,-1.22380381430723,0.0144342425030882,0.266727509863731,0.817972312519876,-0.373858778145387,0,0.0655392530548407,-0.0252522310129048,0,0,3.67073808177622,0.156882398664744
"19",0.0308847889123904,-1.00553054948071,0.056885611839907,-0.2047873344997,1.13936439753895,-0.180156308100041,0,0.0437848472902428,-0.102252528863738,0,0,-16.0544126125955,2.95172336464847
"20",0.03484282280891,1.05526089698504,0.0514940027410235,0.278343793658996,1.01955052413686,0.438753617508878,0,0.0432863442888076,-0.0314270045779328,0,0,3.52470613777129,0.133859147001039
"21",0.0417397036501111,-1.05231104343335,0.0631156728977444,-0.284456013720692,1.01553110386161,0.351527425850202,0,0.0569968846612411,-0.11884784419429,0,0,2.32336490993606,0.0761806026670916
"22",0.0528439641169965,-1.15232876841423,0.0535387308499541,-0.260474271524866,0.961073109902905,0.242322948177054,0,0.0642020329504631,0.0667148708708691,0,0,6.27484183426997,0.109372491950456
"23",0.0399001840361781,0.836510562725269,-0.0185570671157104,0.318361514830158,1.33817950122496,-0.385331339100321,0,0.0547954029392861,0.0360877143329625,0,0,3.55893587086452,0.0224762798485454
"24",0.0266024984757989,-0.969798913201773,0.018550455425671,0.282569017880139,1.28201427898916,-0.0914243857175878,0,0.0281656892621603,-0.18564624634382,0,0,6.49406358490299,0.0722089716952538
