"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma_obs2","loglik","loglik.se.se"
"1",0.0494181503730642,-1.06450778193714,-0.00176499348864726,0.272290463884959,0.956778247194297,0.103000776451414,0,0.0621838670352836,-0.0939112446237402,0,0.0508219929568703,6.55651970210725,0.239796800966927
"2",0.0272698668909499,-1.03955238507526,0.0255559743630157,0.249823319133831,1.10585105227549,-0.028322191872037,0,0.0394825314290858,0.211996680164351,0,0.0576095411637,6.23515977008518,0.68074510012922
"3",0.0312077438831758,0.812463793320372,0.00954718342866685,-0.299994056933432,1.27540094275045,0.172734845471598,0,0.0393225798591344,0.0797650699828522,0,-0.0414050170153756,8.63358134211738,0.1796235088632
"4",0.0457161862189534,1.08882205649764,0.0462770298563124,0.248600453129445,0.942609993149092,-0.093880773393035,0,0.0593272563335273,0.227763276348527,0,-0.0114970731136821,5.22059800188486,1.93963133450334
"5",0.0522613414863637,-9.74887202466465,0.0682431773388111,0.235558219684578,-0.0211235779204328,-0.088495516269508,0,0.0738756447351448,-0.16055909548106,0,0.112539607254833,-13.6896462831014,0.0731318840030258
"6",0.0407768510588597,-1.14077927063451,0.0260608161087955,0.246062500324677,1.09809742448296,0.304860522469376,0,0.0457784638496683,-0.247446213599392,0,0.0337941003105263,1.70842735137523,0.109607459556689
"7",0.0474458656680596,-1.00664810281829,0.0452340062298871,-0.219023207272563,1.42511720118993,0.031596043571558,0,0.0443256002798587,-0.0113685338308363,0,0.166508639065448,2.64102220111028,0.42767435102042
"8",0.0493272473095126,-1.08103749517121,0.0142368922070818,-0.290236452282262,1.1325967072978,0.0370388361510336,0,0.0580288077254341,-0.0312441973942196,0,0.151432996866517,3.25837472976221,0.0260181863444862
"9",0.0149099918522508,-0.988277733423012,0.000607340072015147,-0.275563981174772,1.34281058675821,-0.208226211756798,0,0.0187218014658631,-0.167432069692741,0,0.0274453928576563,8.31773100448515,0.0603821821944343
"10",0.0425199666971619,0.933087270810475,0.000149980015907075,0.281221267214844,1.1883443603015,0.360388797652234,0,0.0584747561126402,-0.00947448356311146,0,0.0874065809494184,6.00772708490751,0.0733153329468342
"11",0.0420534207520774,-1.10342284477678,0.0513820183718831,0.2588443739668,0.960212042621356,0.0261798949470515,0,0.0536869614478088,-0.19704644000231,0,-0.067255793344401,6.04716234546705,0.506922488280518
"12",0.0525106461395427,1.14514158404241,-0.0226316429125227,0.311304936142154,0.931282882853669,0.298863563207452,0,0.0647654436010422,0.0121674731630677,0,-0.0615600366454122,0.957527140959199,0.0224329333575739
"13",0.0303390823880522,1.37959776565928,0.0254260431655424,-0.279951700368575,0.710908447358236,0.652810992591345,0,0.0501665281023272,0.0595320561716713,0,-0.152188657537969,-5.91793826780895,0.0544010050511912
"14",0.0488991193426591,-1.05754036786981,0.0208704507581646,0.285134789198399,0.975655897739108,-0.0655764908849275,0,0.0553978704216499,-0.0356740234723621,0,-0.0247577867857317,5.9504117418568,0.137680995713705
"15",0.0314208671277368,1.0314854889769,0.0214324090256732,0.29288311725219,1.27191543083333,0.298365700770417,0,0.0272970716542321,-0.0258703603859894,0,0.141647635222455,0.678195765417043,0.0291958360505449
"16",0.0340036177250734,0.988913405211306,0.0332484037208032,-0.244753574288919,1.08550859692928,-0.161334116297839,0,0.0467071985550675,-0.0498629219469289,0,0.0508632858777124,1.96025568540683,2.04374359667825
"17",0.0358361108487407,-0.76783571814551,-0.00295475496753919,-0.280890562124132,1.38369675489874,0.0344056408741392,0,0.047417672343418,0.074403861106492,0,0.00610770097969508,8.10584595917914,0.313087782223217
"18",0.0485253893051459,1.33882840492963,0.0706858239478579,0.242507606146283,0.720672005141622,0.0343524787288787,0,0.0669631350651956,0.121212678996263,0,0.00019493826824556,1.90069040344845,1.62411754451593
"19",0.0229428135736138,-0.829692466743285,0.00503571368147227,0.273398755674867,1.29877142572558,0.243515256433414,0,0.0284805538404109,-0.0457104392858588,0,-0.0435163621929891,10.4222360996412,0.635483701279745
"20",0.0443497358566366,-0.896959554889366,0.0068032702043805,-0.272237801359021,1.25071405391209,0.182242462186107,0,0.0504711869613462,-0.0783264320735148,0,-0.0861826478599513,8.23054445695605,0.216026446784701
"21",0.0299680595852396,-0.878519364606218,0.0323346425242134,-0.290988827927832,1.16578554777681,0.299873631019366,0,0.0373452431045548,-0.0660817602371366,0,0.0822736190856161,5.10900046813756,0.274265824826791
"22",0.05478217068059,-1.06577061101785,0.0504578643908672,-0.293777323187348,1.03246001886186,0.2392312436833,0,0.0556633477810659,-0.114325065665119,0,-0.0110019160472109,2.81384619602176,0.0453130761163063
"23",0.0415466638763653,0.90696518708357,0.000768448496992906,-0.27307318536239,1.21204596285199,0.151383035191154,0,0.0526356272607426,-0.109956088827629,0,0.098081422476567,8.32626552032158,0.268634406449154
"24",0.0480945240926126,-1.04533548159616,0.0396358316905402,-0.261446738944818,1.16493977114593,-0.340238294144779,0,0.0555065079595396,0.112805041044421,0,-0.118254088169551,4.67549972001136,0.06951284667392
