"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0,0.778676832071663,0.0112519251867077,-0.276331680328049,1.54615636714287,0.185171186419809,0,0.00679883154052518,0.098225323414466,0,0,3.59679091450359,0.570084686451664
"2",0,-0.853667166613818,0.0153983431281965,0.285412978460493,1.30837788072495,-0.180837383794345,0,0.00394396213929192,-0.155999393932703,0,0,1.36897343538333,1.04988800053333
"3",0,0.88091115549202,0.0394389682555041,0.277054149781162,1.20010452908489,0.168685953953217,0,0.0117718664676539,-0.204447996947202,0,0,-3.1538911648678,1.52957656624623
"4",0,0.888348189927592,0.0607039330044754,0.24509935117687,1.66801784044193,-0.0860065721709131,0,0.0111217412990136,0.192283037614561,0,0,-0.780195982719074,0.184392904982113
"5",0,1.05201478875773,0.00724769073012924,0.252765605643263,1.21226148524822,-0.262883095690325,0,0.0088189256177656,-0.360116556947074,0,0,-6.26705201547062,0.29903578346112
"6",0,-0.862536178770169,0.0407329724646787,-0.302680810874198,1.47361559166007,0.177656629650666,0,0.00594328007191442,0.0738200654984715,0,0,-0.10206141985676,0.0693803024685118
"7",0,-0.913217773499667,0.0327100126376311,-0.266371460989501,1.50269016717904,-0.00586689746951598,0,0.0101184902975598,0.0682704490613129,0,0,1.91999998343058,0.131773247278347
"8",0,0.754441258785237,0.00858594118291979,0.305667042966431,1.33182072841568,-0.215729764539633,0,0.0148171447987278,0.0801199322651498,0,0,0.682877821262393,0.486634583677795
"9",0,-0.735457801303367,0.0143496666649634,0.311848792496788,1.5944269492834,-0.309475169126365,0,0.00129190651186467,-0.133208034644624,0,0,1.07992216507137,0.101488453145242
"10",0,-0.911052379056541,0.00871677516629006,-0.273029358984371,1.44786233947907,-0.572011099036592,0,-0.000411674138140865,0.0217846065530096,0,0,-1.5576779313018,0.17330719630271
"11",0,0.896393330941984,0.0318995254041971,-0.243278985963808,1.52589803560279,-0.210985427564786,0,0.00959732913938283,0.107006208978353,0,0,1.77476506591699,0.706542205995788
"12",0,-1.06075492458922,0.0511962314843838,0.252282912735003,1.26552469568753,0.341371474802082,0,0.0128988241108539,0.0414440528707403,0,0,0.997443880609885,0.223744751724338
"13",0,0.830953277202569,0.0202089353760269,-0.269835018974492,1.35575404046688,0.243012030590051,0,0.0113751852670797,0.0492083556085406,0,0,2.9620264962131,1.11668809942455
"14",0,1.22229536245781,0.05341395117124,-0.21075952692284,1.17540384393397,0.279006820706955,0,0.0112370119824571,0.20674705010826,0,0,-1.21636851097754,0.486642974074349
"15",0,-0.888125408962137,0.0350336901912901,-0.264450756693601,1.22247475059558,0.133363185638943,0,0.0227422809281414,0.104954277871839,0,0,-2.96064620754432,2.53936211092744
"16",0,0.948058804793756,0.00976226158591312,-0.270858406055165,1.21888597012042,-0.113725605271996,0,0.0170973678987015,0.0878911484373327,0,0,2.22434611090142,0.430543581382086
"17",0,1.14770150591095,0.0391640965997716,-0.207488674050506,1.16372596012549,-0.337829095142012,0,0.0160249431985063,0.00520993768108916,0,0,-2.1012129013182,3.9718950494947
"18",0,-0.771725442059259,0.00846567207683665,0.28021628267241,1.71153330286272,-0.2277103130939,0,-0.00154918065100036,-0.174472978312617,0,0,0.988328803011107,0.170245090809297
"19",0,1.0009826237237,0.0095332028609215,0.278082018843423,1.17388982312898,-0.132960668740569,0,0.0129375447175801,0.156680851358616,0,0,2.57640654632979,0.244591294530598
"20",0,-0.86133297256696,0.00997773917245522,0.282392474467496,1.48835226690406,-0.118256466393856,0,0.00826174561282392,0.194332611744167,0,0,4.20901497086315,0.143556270119735
"21",0,-0.754714731530085,0.0105214220055017,-0.269457077064667,1.55520066563905,0.176396145545592,0,0.00353990374925319,0.0681143217313046,0,0,2.45646782007221,1.18055894121329
"22",0,0.867042064375813,0.00681920226269371,0.310002965065974,1.71841203880683,0.186551099743981,0,0.00138949084601024,0.143383180383916,0,0,-0.181795688971395,0.0216466646801769
"23",0,0.759774389027847,0.0473392576041624,-0.289561203234971,1.48407502600117,0.0774752507612732,0,0.00116943149547212,0.141880373567619,0,0,-0.0114520639912978,0.659841046334985
"24",0,0.815512403197946,0.0212390229210047,0.253288671944893,1.40033240790433,0.00249386928351077,0,0.00440891924431177,-0.168367282171091,0,0,2.57913731303683,4.49527511226808
