"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0,-1.09990135697057,0.0835417267071434,0.337606088219936,1.18463253519203,0,0,0.0355303709952809,0,0,0,-56.7707649301691,0.0167318616552998
"2",0,1.04770498281512,0.125053473851276,0.338972954885249,1.15156642226395,0,0,0.0448492992751726,0,0,0,-56.2892291253386,0.0230602170777587
"3",0,1.55075587273322,0.108796650521689,0.319128836021648,0.799839629218547,0,0,0.0583493992286873,0,0,0,-60.7851156842472,0.0111147499742661
"4",0,-1.23582939084898,0.113050715459259,0.329413635992416,1.05001068499669,0,0,0.0304511052774973,0,0,0,-57.8660118405793,0.0200565398356788
"5",0,1.11549607210407,0.104427275848995,0.325965934107781,1.33369270196268,0,0,0.0382917157238776,0,0,0,-57.9932722873581,0.0114094931717322
"6",0,-1.00660068992372,0.132846248779334,-0.327066537512024,1.30494060285233,0,0,0.0269619830499922,0,0,0,-55.9806363698102,0.0279102308345431
"7",0,0.869486049808207,0.134556852152285,0.369585526915768,1.21074208209669,0,0,0.0172505090034259,0,0,0,-58.9512823531314,0.0846040317236886
"8",0,-0.744306149438951,0.0578906188209526,0.384066847745292,1.37862302320134,0,0,0.00393899942850693,0,0,0,-56.0729989228972,0.0777007725460101
"9",0,0.964696899131007,0.0782334095273531,0.33297847189594,1.38752547737665,0,0,0.0206597344611625,0,0,0,-56.9628007227168,0.0246387597675232
"10",0,-1.21012619953545,0.109244830526342,0.308475806531808,1.05589117666939,0,0,0.0364350029962707,0,0,0,-57.1336019737799,0.0339536741780823
"11",0,-0.955516588419981,0.0934176511426239,-0.324784757024692,1.52794320108101,0,0,0.0232025298636695,0,0,0,-56.8070010396026,0.0182891507096351
"12",0,1.02479771861011,0.106023050121919,-0.332435025977446,1.3642420518712,0,0,0.0286847829080433,0,0,0,-56.1346917236041,0.0160772176347313
"13",0,-0.980938359213057,0.102202517989075,-0.347565616442353,1.5320183641275,0,0,0.0213747321236745,0,0,0,-58.1104356327925,0.0107480840237609
"14",0,-0.893821246340307,0.0976611345963267,0.353520235057414,1.43141122508161,0,0,0.0174276854499971,0,0,0,-56.9146671589209,0.0231519504985483
"15",0,-6.14572648553936,0.113318040463266,-0.311623238298245,0.0583631041829962,0,0,0.0701555928911418,0,0,0,-67.5550863889397,0.0145348527996231
"16",0,-1.14408756240542,0.091506509594882,-0.314139137411505,1.36973081667802,0,0,0.0274124429692051,0,0,0,-58.3788165778144,0.0141943154362248
"17",0,-1.15859709361725,0.12334699922117,-0.31178079124651,1.1927449724961,0,0,0.0270264184945166,0,0,0,-57.1060948750142,0.0260118178255581
"18",0,1.19018479484413,0.116981256307522,0.304177499135307,1.1733326922626,0,0,0.0323966532546357,0,0,0,-57.2596007343775,0.0260845784089252
"19",0,-1.07963404051135,0.111413424525521,-0.337740384194567,1.2885621631194,0,0,0.0260753631341886,0,0,0,-56.8493021262461,0.0151748112787195
"20",0,-1.01627711272524,0.0999203551496222,0.320566014810538,1.37587203655467,0,0,0.0229713692854818,0,0,0,-56.2085095205705,0.0252531030014632
"21",0,1.18039529772715,0.113371712794418,0.314560494530971,1.02681551736334,0,0,0.0509679843972771,0,0,0,-57.3990063749873,0.0285074983755694
"22",0,-1.08843814380691,0.131640317549835,0.321454523694023,1.31455907951642,0,0,0.0262716595900533,0,0,0,-56.9562309990273,0.018228353333954
"23",0,-1.27544733973266,0.109793318792688,-0.33737925556976,1.01198728940513,0,0,0.0459742335777815,0,0,0,-58.4432224546957,0.0122006625076594
"24",0,1.28870583984768,0.109425202245671,0.302016598226926,1.0778153736812,0,0,0.0413792851156048,0,0,0,-58.5274540023463,0.0195885811912593
"25",0,1.08539278170891,0.108803654062372,-0.32816659683448,1.1880794888279,0,0,0.0219361747386133,0,0,0,-57.1836914715613,0.0352653323627116
"26",0,1.01189656042212,0.100659883300464,-0.349985958671217,1.22498745616546,0,0,0.0400400780831292,0,0,0,-56.1139994642271,0.0173386945300197
"27",0,-0.729964370687312,0.0360715397936219,0.420536938537643,1.31523863465358,0,0,0.0119140804592035,0,0,0,-56.9093252169744,0.0377139036944047
"28",0,-0.973019505712793,0.0849135577900114,-0.339035009521397,1.28863487884724,0,0,0.0305780563673593,0,0,0,-55.902436637703,0.0272984036450503
"29",0,1.02118824050739,0.146462978897215,-0.323711391300888,1.40630628864194,0,0,0.0293498523911573,0,0,0,-57.3886345455522,0.0167854035631745
"30",0,1.03474399765357,0.114325465961746,-0.309346146521471,1.26254043500857,0,0,0.0284919704015187,0,0,0,-55.968384708847,0.0480934115861714
"31",0,1.17890424615637,0.113179415850817,0.315388847753536,1.08207756993634,0,0,0.0375817920037063,0,0,0,-56.580653688494,0.0277296274158944
"32",0,-1.15343759526885,0.110661405724688,0.334282667833324,1.15110719253986,0,0,0.0366269580854648,0,0,0,-56.8250478420948,0.015368858856013
"33",0,1.09782047581843,0.0735391612092047,0.335235369566521,1.18959658959257,0,0,0.0383774904206137,0,0,0,-57.3675433714457,0.0168449084757727
"34",0,-1.15633506838973,0.12398063334603,0.339044536832454,1.10081259849607,0,0,0.035588335336382,0,0,0,-56.9632097670101,0.0173157258354906
"35",0,1.04203100544645,0.128104352072705,0.326070994724936,1.32485212067826,0,0,0.023140831890219,0,0,0,-56.6003519501406,0.0223680097256823
"36",0,1.0807261422237,0.141538288111865,-0.333069451082376,1.12482076080725,0,0,0.0364608111717331,0,0,0,-56.4689192200645,0.0292085217044041
"37",0,1.11972672372753,0.10949993048971,0.303631012487172,1.21305345934718,0,0,0.0298728209036408,0,0,0,-56.5311027687454,0.0353394050563869
"38",0,1.07017325647331,0.109030894070013,0.288896262482535,1.38900817314361,0,0,0.0244771668576633,0,0,0,-57.4887291204658,0.0422031870299996
"39",0,1.00554184887316,0.0974185097829926,-0.331511165412686,1.42806409480597,0,0,0.0291154019861802,0,0,0,-56.5495206654857,0.0146904981198464
"40",0,-1.18512489616775,0.0942648367834464,-0.331868162941772,1.20816634620117,0,0,0.0227807260470443,0,0,0,-58.8230904587727,0.0151205804872229
