"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","g","loglik","loglik.se.se"
"1",0,-0.368963143711274,0.131166810231804,-0.359497759784162,0,0,0,0.8819393992993,0,0,-1.0048534516227,0,-146.474310174969,0.00388936792391143
"2",0,15.0194613284208,0.110375288732201,0.35181311234597,0,0,0,0.900028388933348,0,0,1.00892145469564,0,-146.42736856557,0.00388693826416854
"3",0,19.5257228709197,0.118399895791293,-0.356019105324585,0,0,0,0.883025651073354,0,0,1.00428506899215,0,-146.395756823162,0.00397506401113713
"4",0,5.48340028823856,0.107581308755144,0.347334892043221,0,0,0,0.877170509506685,0,0,-1.02150863602538,0,-146.524378061948,0.00392874778307327
"5",0,38.0792903932525,0.103634494438531,0.352529160670938,0,0,0,0.871794450807277,0,0,1.00610442487763,0,-146.452028743263,0.00396653903048696
"6",0,11.088087958597,0.111553417260761,-0.351261964669054,0,0,0,0.848481489527183,0,0,-0.998930690437183,0,-146.512152828877,0.00412437276667414
"7",0,60.4778469214047,0.107237496565625,-0.356083135167705,0,0,0,0.835720350721987,0,0,-0.996747214300552,0,-146.588360666757,0.00422584909530741
"8",0,0.143109087745179,0.118562031368378,0.345549462642501,0,0,0,0.879808253829889,0,0,-0.995856479673095,0,-146.498257792334,0.00416038728603427
"9",0,34.2048189409651,0.110760818631032,0.354013916444701,0,0,0,0.909264665995629,0,0,1.00341442642483,0,-146.437162712236,0.00390607165746155
"10",0,5.04583732570931,0.125112164949697,0.350545279637138,0,0,0,0.845050582728642,0,0,-0.995001309899338,0,-146.59138588161,0.0041539117176124
"11",0,10.0675869662701,0.103459337171668,0.358819755988618,0,0,0,0.879045859973424,0,0,-1.00463147980746,0,-146.442052692427,0.00390596390701583
"12",0,-24.5757931034331,0.112603813142935,0.356464359629326,0,0,0,0.904433651442952,0,0,0.999791019658601,0,-146.438213201824,0.00397821679320772
"13",0,-23.4038810780587,0.111442143381822,0.358898627046467,0,0,0,0.86859639207398,0,0,1.00646983918143,0,-146.408643246688,0.00392618634374375
"14",0,20.2881038606861,0.115974511757618,0.351295241027248,0,0,0,0.897830957686092,0,0,-1.01214030175576,0,-146.420562434392,0.00389129481043894
"15",0,-17.5822773041509,0.0970568667414525,-0.367959161260995,0,0,0,0.882570555181554,0,0,-1.00261584718508,0,-146.521318815828,0.00389229567215183
"16",0,-13.8375830218043,0.119540188299813,-0.356505759642566,0,0,0,0.909836850585419,0,0,1.01285989153258,0,-146.442187874668,0.00374956533021462
"17",0,47.1652105819485,0.117198061752028,0.360810687119684,0,0,0,0.890468957712282,0,0,-1.00189942476511,0,-146.408984097555,0.00388015716350412
"18",0,-60.0197662598022,0.118244845389213,-0.366861871743258,0,0,0,0.845271626685546,0,0,-1.0081256735678,0,-146.49824288947,0.00380269991483641
"19",0,53.6255000503783,0.10963264261206,0.37396185133776,0,0,0,0.888876681477527,0,0,0.994501073535952,0,-146.529067908532,0.00380874148052087
"20",0,-41.9361049977196,0.103709065243863,-0.374702019410733,0,0,0,0.904067830057172,0,0,-0.993740194557777,0,-146.597944317129,0.00378593705794325
"21",0,45.5485258754415,0.128062744463542,-0.356746749812134,0,0,0,0.91180401830912,0,0,1.00718175771472,0,-146.471768414367,0.00386296782928644
"22",0,31.2086996873474,0.116560488766134,-0.368245127981238,0,0,0,0.910921082221247,0,0,-1.01247622602854,0,-146.466007978496,0.00367716382474285
"23",0,35.7913693319202,0.106711577574665,-0.358990752648371,0,0,0,0.892677058685029,0,0,1.01318439748093,0,-146.433426022742,0.00376754613824585
"24",0,0.779065235449042,0.11245676092948,-0.346913608980402,0,0,0,0.856733953550368,0,0,1.00015344015067,0,-146.501717455347,0.00411312134783309
"25",0,43.6161310827451,0.11157837542048,-0.354352668084883,0,0,0,0.876196372170962,0,0,-1.00898619525967,0,-146.407170902645,0.003937350893485
"26",0,24.7345169311813,0.113077555609027,-0.362864654357093,0,0,0,0.88608800031938,0,0,1.02121706758367,0,-146.475215508199,0.00363505437910686
"27",0,-3.66457374989313,0.121859649015005,-0.3489242301173,0,0,0,0.864507275399508,0,0,-1.02159706312346,0,-146.525874261122,0.00390552189175672
"28",0,-26.5990509305338,0.101799962284864,-0.370728163900829,0,0,0,0.86918459460965,0,0,-1.00462355521299,0,-146.500553663101,0.00381703370164835
"29",0,12.1012700656304,0.116785610770754,-0.345078078972704,0,0,0,0.888856986814097,0,0,0.998819606016108,0,-146.479349751636,0.00415539717857284
"30",0,-8.56925339042871,0.123618175080786,-0.356565982734178,0,0,0,0.856185658591735,0,0,1.0029944620914,0,-146.461694419878,0.00409200991371642
"31",0,54.2533769923773,0.114896609295344,-0.356846024105553,0,0,0,0.886689208333584,0,0,1.00908784855716,0,-146.388996564504,0.00382321291845438
"32",0,32.7695803293549,0.117895239733591,-0.366457730718986,0,0,0,0.855141909435511,0,0,1.01167446967734,0,-146.467841297126,0.00381661496132853
"33",0,29.7727340607351,0.12215846271213,0.341235821844423,0,0,0,0.893731128392547,0,0,-1.00472126871632,0,-146.521239185532,0.0040337132460826
"34",0,-39.154733773311,0.117033653286353,-0.351277991408192,0,0,0,0.883783065356053,0,0,1.00286840798588,0,-146.413552815941,0.00402363230919276
"35",0,-1.61838220673897,0.111284678637634,-0.371078439952059,0,0,0,0.88509297970028,0,0,-0.996627605776824,0,-146.483794517403,0.00385276154060604
"36",0,8.79602323508829,0.108706311319302,0.356526092879291,0,0,0,0.864674268915106,0,0,-1.01024869236687,0,-146.42657442803,0.00392515788041912
"37",0,45.1869212023581,0.118783794721622,-0.369060024117443,0,0,0,0.904128974873466,0,0,-1.01418665747836,0,-146.469405619669,0.00364211856107664
"38",0,12.6369886702911,0.114907362887136,-0.341707220105481,0,0,0,0.888190222282645,0,0,1.0104374915124,0,-146.479531843598,0.00400098110016905
"39",0,-4.64480630181953,0.122430040991295,0.35799721202639,0,0,0,0.871301568743271,0,0,-1.00329977881579,0,-146.419696904612,0.0039467495915563
"40",0,29.0224986859919,0.128690907365049,-0.361103750370103,0,0,0,0.848539506465259,0,0,-1.00642017009733,0,-146.511474311915,0.00396814531564716
"41",0,-22.7131410874643,0.115307693732472,0.354557290797365,0,0,0,0.904995089606904,0,0,-1.00169179569467,0,-146.427285207014,0.00396777049213332
"42",0,-36.371271297338,0.108934095050187,-0.367928574606436,0,0,0,0.85136547731747,0,0,1.00443613361898,0,-146.496111684608,0.00378391534833834
"43",0,30.4676830696294,0.115980011779157,0.361951434370824,0,0,0,0.897383325435654,0,0,1.00389441350611,0,-146.407154235723,0.00376192222611817
"44",0,-30.3412060207118,0.10443085462995,-0.346436198159033,0,0,0,0.895537590678208,0,0,-1.00197222564821,0,-146.491168219615,0.00402979315899082
"45",0,-27.9100517301619,0.128919122801361,-0.360478335696954,0,0,0,0.88986252742858,0,0,-1.01634669822467,0,-146.489662757821,0.00372559920869432
"46",0,-0.645388210088978,0.124863109400918,0.348930468222604,0,0,0,0.864745121818856,0,0,-0.999759408494433,0,-146.486625848486,0.00411088601981989
