"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0,-0.783270828506396,0.0120235684196575,0.295092999310462,1.48989630440224,0,0,0.014528260429743,0,0,0,2.20264413462021,0.218016417366273
"2",0,0.818179752025689,0.00976047560076612,0.272884820270135,1.41652849924246,0,0,0.0107995453207728,0,0,0,3.33828836174533,0.708049349458697
"3",0,-0.913812844622783,0.00184645281413855,-0.272472286871708,1.45222756465557,0,0,0.0123672634622182,0,0,0,3.0153688095311,0.1218598227787
"4",0,-0.773995741874115,0.0307635406179834,-0.286450698377185,1.50033843738993,0,0,0.0103416288070079,0,0,0,0.993535851616459,0.31125636174635
"5",0,0.976723959667369,-0.000885549794078538,-0.294957519760063,1.26135990386817,0,0,0.0269290577564006,0,0,0,0.481584894100646,0.0652866226281766
"6",0,0.774224003643038,0.0190103221316486,0.288825953283687,1.63105925358278,0,0,0.00264176142987367,0,0,0,3.04147094016417,0.163890438184696
"7",0,-0.842283463610905,-0.000195325945330633,0.299811751247578,1.3954630496414,0,0,0.0122477065094461,0,0,0,0.224022448702256,0.177250462323431
"8",0,-0.798141636598999,0.0266473865159905,0.264441979354606,1.48382286004778,0,0,0.00884907849715648,0,0,0,0.646807296925664,1.20394577464012
"9",0,-0.741429170592076,0.0138136470100266,0.287169193407935,1.52784825841491,0,0,0.00510107476317589,0,0,0,1.93886070272083,0.9746801727944
"10",0,0.762651399920184,0.0189309210789403,0.30485619442827,1.53525893978052,0,0,0.00937864991689499,0,0,0,1.95240029292551,0.14316596763823
"11",0,0.977337149895051,-0.0119680241930162,0.294135105805757,1.54022741255898,0,0,0.0176206776349388,0,0,0,-2.39257594817252,0.0211721968337248
"12",0,-0.84667394882854,0.00645172925894395,-0.257939105889273,1.56349687529659,0,0,0.00909733280067676,0,0,0,3.14686777386077,0.308235012725175
"13",0,0.787859594417069,0.0104266000761273,0.30491521637481,1.69682210655357,0,0,0.00158661233397443,0,0,0,1.60711072163107,0.0564281737404932
"14",0,-0.835153628546283,0.00756632638621814,-0.271908469465203,1.67556358339944,0,0,0.00584235229859781,0,0,0,3.82426844844723,0.110543889324577
"15",0,-0.850414781454906,0.0177457606773272,0.299531168889193,1.52010720298307,0,0,0.00263166926893137,0,0,0,1.4806812559686,0.0837668720043628
"16",0,-0.703467131649828,0.0205550128060125,0.282088280148341,1.59393807675192,0,0,0.00396945088956581,0,0,0,0.512821182401998,1.84651694509235
"17",0,-0.900962279715724,0.0255185611805711,-0.265530021165286,1.56513395474661,0,0,0.00705671868723525,0,0,0,2.13789205456361,0.121217105519575
"18",0,-0.844340856432972,0.0181955001848629,-0.284508272592393,1.18182798795108,0,0,0.0115323932011668,0,0,0,-7.08491699747611,0.847934684204375
"19",0,-1.02047421496033,0.0406084434461093,-0.244955447268128,1.15349674648019,0,0,0.0289615586027876,0,0,0,-1.42920536569148,1.31175856600013
"20",0,-0.962831434449155,0.00224227528914944,-0.27959417254881,1.3248275795974,0,0,0.0105899124357587,0,0,0,0.966171391849987,0.133591618552722
"21",0,1.10494855610603,0.0505372041271748,-0.3054021160612,1.25031761649435,0,0,0.0219152959697208,0,0,0,-8.61201802389501,0.0211099441171609
"22",0,0.809377509408913,0.00600973754889584,0.264689664331355,1.57906465110684,0,0,0.00699364938818536,0,0,0,2.99790812384638,0.636844015079594
"23",0,0.917029009339216,0.0167268096624486,0.298275176449829,1.35711870037115,0,0,0.0151282523757431,0,0,0,1.32454343627245,0.0756490925286045
"24",0,0.746905835877473,0.0150455264677679,-0.282395130125673,1.46781442742103,0,0,0.00363935805182817,0,0,0,-3.03726949851253,0.847775599532927
